Design tryp_calc_EC50 chymo_calc_EC50 tryp_low_EC50 chymo_low_EC50 tryp_high_EC50 chymo_high_EC50 tryp_width_EC50 chymo_width_EC50 tryp_unfolded_EC50 chymo_unfolded_EC50
BB45CHm0237 1.87009734095 3.46010592928 -0.5 -0.3 2.5 7.3 3.0 7.6 -0.28 -0.82
BB45CHm0238 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.32 0.21
BB45CHm0239 2.17838391827 1.82987103931 1.9 1.5 2.5 2.2 0.6 0.7 0.77 0.43
BB45CHm0240 -0.00361025112064 -0.0251594226555 -0.5 -0.5 0.7 0.7 1.2 1.2 -0.07 0.13
BB45CHm0241 0.722562323114 3.81308324547 -0.4 3.3 5.7 4.6 6.1 1.3 -0.04 -0.11
BB45CHm0242 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.43 -0.47
BB45CHm0243 1.40179974211 0.672852511276 1.2 0.4 2.2 1.0 1.0 0.6 0.02 -0.33
BB45CHm0244 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.49 -0.41
BB45CHm0245 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.10 0.17
BB45CHm0246 0.954564377542 0.695517396123 0.6 0.3 1.4 1.2 0.8 0.9 -0.14 0.05
BB45CHm0247 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.78 0.71
BB45CHm0248 3.03072643852 3.46010592928 2.5 -0.3 4.4 7.3 1.9 7.6 0.83 0.51
BB45CHm0249 1.09523845714 0.072063869635 0.4 -0.5 7.0 1.9 6.6 2.4 0.06 0.17
BB45CHm0250 1.29854944013 1.05466257211 -0.4 -0.4 7.3 7.3 7.7 7.7 0.09 -0.04
BB45CHm0251 3.59024445796 1.05466257211 0.0 -0.4 5.8 7.3 5.8 7.7 -0.11 -0.26
BB45CHm0252 2.17290371876 1.35245908753 2.0 1.1 2.4 1.8 0.4 0.7 0.41 0.69
BB45CHm0253 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.02 -0.42
BB45CHm0254 1.91453835962 3.46010592928 -0.5 -0.3 2.8 7.3 3.3 7.6 0.52 0.52
BB45CHm0255 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.77 0.75
BB45CHm0256 2.00929006969 1.87990770002 -0.5 -0.5 3.6 2.3 4.1 2.8 -0.49 0.17
BB45CHm0257 1.29854944013 3.94438715076 -0.4 3.2 7.3 7.4 7.7 4.2 0.17 0.96
BB45CHm0258 1.29854944013 3.24466879377 -0.4 0.9 7.3 7.4 7.7 6.5 0.04 0.48
BB45CHm0259 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.33 -0.21
BB45CHm0260 3.52323553202 2.02109674423 -0.3 -0.5 7.3 6.3 7.6 6.8 0.77 0.06
BB45CHm0261 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.23 0.82
BB45CHm0262 2.63706272788 2.51568245602 2.4 2.3 3.0 2.9 0.6 0.6 0.34 0.37
BB45CHm0263 2.24061137926 1.31496022481 2.2 1.2 2.3 1.4 0.1 0.2 0.45 0.22
BB45CHm0264 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.13 0.33
BB45CHm0265 0.955267105954 -0.0165949884843 0.4 -0.5 1.9 0.8 1.5 1.3 0.25 0.23
BB45CHm0266 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.20 0.22
BB45CHm0267 3.52323553202 1.81438274681 -0.3 -0.5 7.3 2.1 7.6 2.6 0.06 0.44
BB45CHm0268 0.0402158912389 1.24513603858 -0.5 0.8 1.1 6.6 1.6 5.8 0.37 0.58
BB45CHm0269 1.29854944013 1.05466257211 -0.4 -0.4 7.3 7.3 7.7 7.7 -0.17 -0.26
BB45CHm0270 1.21848121519 -0.0400246642431 0.8 -0.5 3.5 0.6 2.7 1.1 0.44 -0.04
BB45CHm0271 0.970520765181 -0.0329301779244 0.5 -0.5 1.7 0.7 1.2 1.2 -0.20 -0.05
BB45CHm0272 3.11325713426 3.46010592928 2.4 -0.3 7.1 7.3 4.7 7.6 -0.13 -0.22
BB45CHm0273 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.22 -0.07
BB45CHm0274 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.17 0.15
BB45CHm0275 2.27828478194 1.29758704564 2.1 1.1 2.5 1.6 0.4 0.5 0.59 0.59
BB45CHm0276 1.3408411025 2.45976694298 1.0 2.3 1.9 2.7 0.9 0.4 -0.37 -0.50
BB45CHm0277 3.66103250956 2.13786696277 1.1 1.5 7.4 3.1 6.3 1.6 0.49 0.33
BB45CHm0278 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.36 -0.22
BB45CHm0279 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.05 0.24
BB45CHm0280 3.43775415969 1.05466257211 0.9 -0.4 7.4 7.3 6.5 7.7 -0.26 0.51
BB45CHm0281 1.96488407425 0.586757335976 1.4 -0.4 2.7 1.6 1.3 2.0 0.40 0.66
BB45CHm0282 -0.0434650460564 -0.0631986269848 -0.5 -0.5 0.5 0.5 1.0 1.0 0.17 0.44
BB45CHm0283 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.50 -0.09
BB45CHm0284 0.434913376194 -0.114713483629 0.2 -0.5 0.9 0.3 0.7 0.8 0.72 0.71
BB45CHm0285 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.06 -0.19
BB45CHm0286 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.81 0.42
BB45CHm0287 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.10 0.00
BB45CHm0288 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.18 0.15
BB45CHm0289 2.18394835495 2.16781375307 1.9 1.6 2.6 3.3 0.7 1.7 0.00 -0.56
BB45CHm0290 -0.0259839862332 -0.0465092895973 -0.5 -0.5 0.6 0.6 1.1 1.1 -0.28 0.00
BB45CHm0291 0.245855587972 0.24889111483 -0.5 -0.5 7.1 7.0 7.6 7.5 -0.56 -0.14
BB45CHm0292 1.07773046267 0.104642755452 -0.3 -0.5 7.0 4.6 7.3 5.1 0.44 0.60
BB45CHm0293 2.66340149797 2.37480612105 2.4 1.8 3.1 4.7 0.7 2.9 0.35 0.09
BB45CHm0294 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.01 -0.08
BB45CHm0295 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.18 -0.70
BB45CHm0296 0.0557184010599 0.0310747873611 -0.5 -0.5 1.2 1.2 1.7 1.7 -0.12 -0.10
BB45CHm0297 1.10351712897 0.0310747873611 0.5 -0.5 6.7 1.2 6.2 1.7 -0.11 0.39
BB45CHm0298 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.02 -0.20
BB45CHm0299 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.37 0.20
BB45CHm0300 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.05 -0.05
BB45CHm0301 3.31787961662 -0.0465092895973 3.1 -0.5 3.7 7.2 0.6 7.7 0.15 0.46
BB45CHm0302 2.24613303395 1.81438274681 -0.4 -0.5 2.7 2.1 3.1 2.6 0.24 0.03
BB45CHm0303 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.23 -0.25
BB45CHm0304 -0.0767241281663 -0.095099641167 -0.5 -0.5 0.4 0.4 0.9 0.9 -0.19 -0.22
BB45CHm0305 0.655305980701 -0.106942586399 0.4 -0.5 1.1 0.3 0.7 0.8 -0.14 0.09
BB45CHm0306 2.43611358565 3.85791510111 2.0 1.5 3.1 7.4 1.1 5.9 0.84 0.87
BB45CHm0307 0.17007478808 2.09030276795 -0.5 1.5 6.7 4.9 7.2 3.4 -0.11 0.83
BB45CHm0308 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.07 -0.47
BB45CHm0309 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.16 0.59
BB45CHm0310 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.26 0.47
BB45CHm0311 -0.0970876916613 -0.114713483629 -0.5 -0.5 0.3 0.3 0.8 0.8 0.62 0.85
BB45CHm0312 1.22044993014 0.072063869635 0.6 -0.5 7.2 1.9 6.6 2.4 -0.62 -0.69
BB45CHm0313 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.35 -0.64
BB45CHm0314 1.1742154258 0.104642755452 0.5 -0.5 7.2 4.6 6.7 5.1 0.33 -0.34
BB45CHm0315 2.12387478004 3.93259187261 1.6 3.0 2.8 6.4 1.2 3.4 0.01 0.16
BB45CHm0316 2.44321298169 1.79956838743 -0.3 -0.5 3.2 2.1 3.5 2.6 0.24 -0.03
BB45CHm0317 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.59 -0.73
BB45CHm0318 0.0557184010599 0.0310747873611 -0.5 -0.5 1.2 1.2 1.7 1.7 0.38 -0.23
BB45CHm0319 2.36783992621 0.87435943288 2.1 0.4 2.9 1.3 0.8 0.9 -0.28 -0.07
BB45CHm0320 2.00929006969 3.46010592928 -0.5 -0.3 3.6 7.3 4.1 7.6 0.32 0.35
BB45CHm0321 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.11 -0.35
BB45CHm0322 2.10147225401 1.79239227046 1.6 1.2 2.8 6.6 1.2 5.4 -0.02 0.43
BB45CHm0323 1.55143009028 -0.0524425440106 1.2 -0.5 7.2 0.6 6.0 1.1 0.40 0.12
BB45CHm0324 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.88 1.19
BB45CHm0325 1.01108737306 1.66509166184 0.7 1.4 1.4 2.1 0.7 0.7 -0.08 0.21
BB45CHm0326 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.38 0.37
BB45CHm0327 0.17007478808 0.156678045629 -0.5 -0.5 6.7 6.4 7.2 6.9 -0.31 0.09
BB45CHm0328 2.15545837752 2.50756839375 1.9 2.3 3.2 2.8 1.3 0.5 0.73 0.38
BB45CHm0329 0.00541894500928 -0.0165949884843 -0.5 -0.5 0.8 0.8 1.3 1.3 -0.30 0.17
BB45CHm0330 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.32 -0.10
BB45CHm0331 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.41 -0.12
BB45CHm0332 1.87009734095 3.46010592928 -0.5 -0.3 2.5 7.3 3.0 7.6 -0.31 -0.30
BB45CHm0333 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.55 -0.38
BB45CHm0334 0.0270178722265 0.0040241663907 -0.5 -0.5 1.0 0.9 1.5 1.4 0.13 -0.29
BB45CHm0335 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.08 0.15
BB45CHm0336 3.61701868797 3.46010592928 3.3 -0.3 4.4 7.3 1.1 7.6 0.01 0.25
BB45CHm0337 0.127476242675 0.104642755452 -0.5 -0.5 5.6 4.6 6.1 5.1 -0.06 0.16
BB45CHm0338 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.08 -0.25
BB45CHm0339 2.30114202061 2.13586232203 2.2 2.0 2.4 2.3 0.2 0.3 0.01 -0.29
BB45CHm0340 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.01 0.03
BB45CHm0341 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.89 0.71
BB45CHm0342 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.00 0.11
BB45CHm0343 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.03 0.49
BB45CHm0344 0.0270178722265 2.07094891754 -0.5 1.7 1.0 2.4 1.5 0.7 0.12 0.12
BB45CHm0345 3.58238293252 3.31216431955 -0.1 2.6 5.7 7.4 5.8 4.8 0.64 0.79
BB45CHm0346 0.245855587972 2.08544406595 -0.5 1.0 7.1 4.8 7.6 3.8 0.33 -0.17
BB45CHm0347 2.2229828726 1.85430193041 1.9 1.5 2.7 2.2 0.8 0.7 1.19 -0.12
BB45CHm0348 1.7049681574 0.24889111483 1.0 -0.5 7.4 7.0 6.4 7.5 0.80 0.87
BB45CHm0349 3.37971606541 3.02220056549 3.2 2.7 3.5 4.4 0.3 1.7 0.46 0.04
BB45CHm0350 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.09 0.03
BB45CHm0351 2.91093836624 2.19488534009 2.6 1.9 3.2 2.5 0.6 0.6 0.04 0.05
BB45CHm0352 0.17007478808 3.74446931013 -0.5 1.4 6.7 7.4 7.2 6.0 -0.41 -0.28
BB45CHm0353 2.03331926732 3.99249794491 1.5 3.3 3.3 5.1 1.8 1.8 -0.00 -0.07
BB45CHm0354 0.0557184010599 0.0310747873611 -0.5 -0.5 1.2 1.2 1.7 1.7 0.19 0.41
BB45CHm0355 3.44135526335 2.79156715134 3.2 2.4 3.9 7.1 0.7 4.7 -0.13 0.15
BB45CHm0356 1.12964950626 0.339319264386 1.0 0.2 1.3 0.5 0.3 0.3 0.30 0.02
BB45CHm0357 1.36114900252 0.158956995402 1.1 -0.5 1.7 0.5 0.6 1.0 0.13 0.12
BB45CHm0358 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.72 -0.31
BB45CHm0359 -0.0659090167452 -0.0847276934026 -0.5 -0.5 0.4 0.4 0.9 0.9 0.07 -0.13
BB45CHm0360 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.10 -0.17
BB45CHm0361 4.1822037459 2.50144097531 3.4 2.4 4.6 2.7 1.2 0.3 0.08 0.47
BB45CHm0362 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.10 0.04
BB45CHm0363 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.30 -0.50
BB45CHm0364 0.245855587972 0.24889111483 -0.5 -0.5 7.1 7.0 7.6 7.5 -0.31 0.31
BB45CHm0365 2.11652597272 2.39430189545 1.8 2.1 2.5 3.0 0.7 0.9 0.24 -0.12
BB45CHm0366 2.08045147472 1.14985402471 1.4 0.5 3.1 7.1 1.7 6.6 -0.18 0.25
BB45CHm0367 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.03 0.27
BB45CHm0368 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.22 -0.51
BB45CHm0369 1.29854944013 1.05466257211 -0.4 -0.4 7.3 7.3 7.7 7.7 -0.21 -0.32
BB45CHm0370 -0.0696995678846 -0.0883392503328 -0.5 -0.5 0.4 0.4 0.9 0.9 0.16 0.40
BB45CHm0371 -0.12745143436 -0.144078407698 -0.5 -0.5 0.2 0.2 0.7 0.7 0.74 1.18
BB45CHm0372 0.00541894500928 -0.0165949884843 -0.5 -0.5 0.8 0.8 1.3 1.3 0.12 0.57
BB45CHm0373 1.44823661249 1.16796613256 1.0 0.6 7.3 6.5 6.3 5.9 0.09 0.23
BB45CHm0374 2.46861497674 4.11033024738 2.2 3.3 3.0 6.8 0.8 3.5 0.33 1.32
BB45CHm0375 1.90968637953 2.36875422956 1.6 2.2 2.2 2.6 0.6 0.4 0.18 0.68
BB45CHm0376 0.245855587972 0.24889111483 -0.5 -0.5 7.1 7.0 7.6 7.5 0.16 0.35
BB45CHm0377 3.7926764706 0.657040962149 3.3 -0.4 4.9 2.2 1.6 2.6 0.69 1.54
BB45CHm0378 0.0402158912389 1.04426953314 -0.5 0.5 2.2 4.3 2.7 3.8 -0.07 0.91
BB45CHm0379 -0.080012731629 0.390461012734 -0.5 0.1 0.3 0.9 0.8 0.8 -0.33 -0.28
BB45CHm0380 1.94868255891 2.08043824505 -0.4 1.5 3.7 2.9 4.1 1.4 0.25 0.99
BB45CHm0381 1.22552506144 2.41157202084 -0.1 1.1 7.3 7.4 7.4 6.3 -0.30 -0.18
BB45CHm0382 0.730003661974 -0.0524425440106 0.3 -0.5 1.4 0.6 1.1 1.1 0.00 0.27
BB45CHm0383 1.29854944013 1.05466257211 -0.4 -0.4 7.3 7.3 7.7 7.7 -0.41 0.12
BB45CHm0384 -0.0322431038336 1.49712182165 -0.5 1.2 0.5 2.2 1.0 1.0 0.54 0.06
BB45CHm0385 0.0155395776767 0.817778736176 -0.5 0.3 0.9 1.6 1.4 1.3 0.35 0.81
BB45CHm0386 2.58398742501 3.46010592928 -0.3 -0.3 3.5 7.3 3.8 7.6 0.43 0.55
BB45CHm0387 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.18 0.09
BB45CHm0388 4.01706371188 2.55734004773 3.6 2.4 4.4 2.9 0.8 0.5 -0.51 -0.54
BB45CHm0389 0.00541894500928 1.96728856732 -0.5 1.5 0.8 2.5 1.3 1.0 0.13 0.89
BB45CHm0390 -0.170596463868 -0.186150718442 -0.5 -0.5 0.1 0.1 0.6 0.6 0.38 0.40
BB45CHm0391 1.79005016531 -0.101295077922 1.5 -0.5 2.2 0.3 0.7 0.8 -0.24 0.19
BB45CHm0392 2.33494969792 1.60838758863 2.0 1.1 2.9 2.6 0.9 1.5 -0.55 -0.09
BB45CHm0393 3.19285206378 2.65834930801 3.0 2.5 3.4 2.9 0.4 0.4 -0.23 -0.24
BB45CHm0394 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.45 0.63
BB45CHm0395 -0.0434650460564 -0.0631986269848 -0.5 -0.5 0.5 0.5 1.0 1.0 -0.39 0.27
BB45CHm0396 2.34663108072 -0.123865366124 1.3 -0.5 2.9 0.4 1.6 0.9 0.21 -0.37
BB45CHm0397 1.15704724614 0.0486340542947 0.6 -0.5 7.0 1.4 6.4 1.9 0.53 0.69
BB45CHm0398 0.127476242675 0.104642755452 -0.5 -0.5 5.6 4.6 6.1 5.1 -0.27 -0.23
BB45CHm0399 3.52323553202 2.37599655046 -0.3 -0.3 7.3 4.5 7.6 4.8 0.17 0.47
BB45CHm0400 1.29854944013 3.85484928588 -0.4 1.4 7.3 7.4 7.7 6.0 -0.19 -0.44
BB45CHm0401 1.39466154163 0.0486340542947 0.9 -0.5 7.3 1.4 6.4 1.9 -0.49 -0.81
BB45CHm0402 0.636088495748 0.0310747873611 -0.4 -0.5 3.9 1.2 4.3 1.7 0.30 -0.05
BB45CHm0403 1.91453835962 3.46010592928 -0.5 -0.3 2.8 7.3 3.3 7.6 0.05 -0.44
BB45CHm0404 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.13 0.25
BB45CHm0405 0.832910539174 0.514848460522 0.4 0.1 1.4 1.1 1.0 1.0 0.24 0.08
BB45CHm0406 0.456586305552 -0.0165949884843 -0.4 -0.5 1.3 0.8 1.7 1.3 0.28 -0.20
BB45CHm0407 0.659114787019 1.08546751169 0.3 0.7 1.2 1.5 0.9 0.8 0.09 0.30
BB45CHm0408 1.14982458927 0.968731708469 0.8 0.5 1.7 1.4 0.9 0.9 0.12 0.25
BB45CHm0409 3.20763857864 3.31170995584 3.1 3.0 3.4 3.8 0.3 0.8 0.32 -0.06
BB45CHm0410 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.18 -0.45
BB45CHm0411 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.29 0.05
BB45CHm0412 2.62492765264 1.24320755014 2.3 0.6 3.1 7.3 0.8 6.7 0.39 -0.12
BB45CHm0413 1.29854944013 1.48869091156 -0.4 0.0 7.3 7.4 7.7 7.4 0.66 0.63
BB45CHm0414 2.34234750636 4.74522913172 1.8 3.4 3.5 7.5 1.7 4.1 0.13 0.73
BB45CHm0415 2.44562718529 1.20733461834 2.2 0.5 3.1 1.5 0.9 1.0 0.07 0.93
BB45CHm0416 2.21216120622 2.18390412538 1.7 1.6 3.1 6.1 1.4 4.5 -0.11 0.22
BB45CHm0417 1.81428732701 3.46010592928 -0.5 -0.3 2.3 7.3 2.8 7.6 -0.17 0.38
BB45CHm0418 3.52323553202 2.37599655046 -0.3 -0.3 7.3 4.5 7.6 4.8 -0.30 0.39
BB45CHm0419 0.245855587972 0.24889111483 -0.5 -0.5 7.1 7.0 7.6 7.5 0.04 0.40
BB45CHm0420 1.43614351049 1.3387712484 1.2 1.1 2.7 1.7 1.5 0.6 -0.18 -0.08
BB45CHm0421 3.52323553202 3.34443799331 -0.3 2.6 7.3 7.4 7.6 4.8 -0.64 -0.17
BB45CHm0422 0.993247371127 0.0164190653149 0.3 -0.5 4.7 1.0 4.4 1.5 0.17 -0.25
BB45CHm0423 0.0974193566925 0.072063869635 -0.5 -0.5 3.0 1.9 3.5 2.4 0.22 0.02
BB45CHm0424 0.969643417904 1.16097414304 0.7 1.0 1.2 1.4 0.5 0.4 -0.30 -0.17
BB45CHm0425 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.28 0.28
BB45CHm0426 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.36 -0.30
BB45CHm0427 0.410207172274 -0.121699631431 0.2 -0.5 0.8 0.3 0.6 0.8 -0.71 -0.48
BB45CHm0428 3.36218886671 1.50068902088 3.0 1.1 4.0 2.3 1.0 1.2 0.20 -0.15
BB45CHm0429 0.17007478808 3.55391501947 -0.5 1.4 6.7 7.4 7.2 6.0 0.27 -0.22
BB45CHm0430 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.02 0.09
BB45CHm0431 1.5769329455 1.74827116672 1.0 1.3 3.3 2.8 2.3 1.5 -0.24 -0.48
BB45CHm0432 3.82315658875 3.29026766071 3.2 2.8 6.4 7.4 3.2 4.6 -0.43 -0.55
BB45CHm0433 0.0974193566925 0.072063869635 -0.5 -0.5 3.0 1.9 3.5 2.4 -0.11 0.03
BB45CHm0434 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.09 -0.30
BB45CHm0435 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.16 0.61
BB45CHm0436 -0.0619148340975 0.449310314251 -0.5 0.1 0.4 1.0 0.9 0.9 0.02 0.31
BB45CHm0437 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.41 -0.33
BB45CHm0438 1.22552506144 1.20818544395 -0.1 -0.1 7.3 7.3 7.4 7.4 -0.00 -0.22
BB45CHm0439 1.65499112095 0.893680505017 -0.4 0.3 3.7 1.8 4.1 1.5 -0.15 -0.16
BB45CHm0440 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.27 -0.74
BB45CHm0441 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.40 -0.28
BB45CHm0442 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.25 0.94
BB45CHm0443 0.0974193566925 2.36125344635 -0.5 2.1 3.0 2.7 3.5 0.6 0.11 -0.29
BB45CHm0444 1.34007667523 1.49992163208 1.2 1.3 1.5 1.7 0.3 0.4 -0.43 -0.43
BB45CHm0445 -0.0732977903019 -0.0917901085172 -0.5 -0.5 0.4 0.4 0.9 0.9 0.28 -0.12
BB45CHm0446 2.80032141124 3.88687213824 1.4 2.6 6.5 6.3 5.1 3.7 0.31 -0.27
BB45CHm0447 2.00569225074 1.16796613256 1.4 0.6 2.8 6.5 1.4 5.9 -0.15 -0.60
BB45CHm0448 1.73467337848 -0.0580290624487 1.3 -0.5 2.5 0.5 1.2 1.0 -0.31 -0.23
BB45CHm0449 1.1742154258 1.14985402471 0.5 0.5 7.2 7.1 6.7 6.6 0.42 0.58
BB45CHm0450 1.22044993014 0.072063869635 0.6 -0.5 7.2 1.9 6.6 2.4 -0.16 0.51
BB45CHm0451 0.17007478808 0.156678045629 -0.5 -0.5 6.7 6.4 7.2 6.9 -0.19 0.42
BB45CHm0452 0.00290514682542 -0.226417716569 -0.5 -0.5 0.2 0.0 0.7 0.5 0.51 0.02
BB45CHm0453 2.39600165611 2.21691980606 2.3 2.1 3.1 2.3 0.8 0.2 0.90 0.34
BB45CHm0454 2.49405994957 1.90773526523 2.2 -0.5 2.9 2.4 0.7 2.9 0.09 0.31
BB45CHm0455 5.06472482407 2.8623899424 4.6 2.6 5.3 3.4 0.7 0.8 0.50 0.14
BB45CHm0456 3.42283821609 0.0164190653149 1.8 -0.5 4.3 1.0 2.5 1.5 1.15 0.25
BB45CHm0457 2.11927811634 1.34419975662 1.8 1.1 2.4 1.6 0.6 0.5 -0.15 -0.22
BB45CHm0458 1.90248735126 1.37525777768 1.3 1.0 2.7 4.5 1.4 3.5 0.58 0.78
BB45CHm0459 0.247598620864 0.253003780819 -0.5 -0.5 0.7 0.7 1.2 1.2 0.58 1.29
BB45CHm0460 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.02 0.19
BB45CHm0461 0.976854780444 1.17545627774 0.4 0.7 2.7 4.3 2.3 3.6 0.06 -0.09
BB45CHm0462 0.17007478808 4.18706973342 -0.5 1.8 6.7 7.4 7.2 5.6 0.15 0.43
BB45CHm0463 0.688606100601 0.476741433066 0.5 0.3 1.0 0.7 0.5 0.4 0.27 0.13
BB45CHm0464 1.37347691768 2.49598177419 0.9 2.2 3.7 3.3 2.8 1.1 0.14 0.55
BB45CHm0465 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.51 0.41
BB45CHm0466 1.29854944013 1.05466257211 -0.4 -0.4 7.3 7.3 7.7 7.7 -0.15 -0.58
BB45CHm0467 1.33511558142 0.0164190653149 0.9 -0.5 7.1 1.0 6.2 1.5 0.11 0.17
BB45CHm0468 3.92741026913 2.58682911353 1.5 2.3 7.4 3.2 5.9 0.9 0.36 0.61
BB45CHm0469 -0.118710479051 -0.135561842055 -0.5 -0.5 0.2 0.2 0.7 0.7 0.87 0.67
BB45CHm0470 -0.00361025112064 -0.0251594226555 -0.5 -0.5 0.7 0.7 1.2 1.2 -0.28 -0.34
BB45CHm0471 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.06 0.38
BB45CHm0472 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.30 0.34
BB45CHm0473 -0.00361025112064 0.69381381217 -0.5 0.2 0.7 1.4 1.2 1.2 -0.35 -0.20
BB45CHm0474 0.990245205943 0.672755711193 0.6 0.3 1.4 1.2 0.8 0.9 0.65 0.29
BB45CHm0475 2.32821110869 2.07592490698 2.0 1.7 3.3 2.4 1.3 0.7 0.15 -0.09
BB45CHm0476 0.27967778131 0.841099715234 0.1 0.6 0.5 1.1 0.4 0.5 0.46 0.93
BB45CHm0477 0.0557184010599 1.16796613256 -0.5 0.6 1.2 6.5 1.7 5.9 0.24 -0.35
