,scores,name,has_open_top,has_open_bottom
18951,0.9092528281830088,LJSCAYDL,False,False
18952,1.1884559937113333,JABJYDXB,False,False
18953,3.1937305147669406,CXCJBGXM,False,False
18954,2.489180218608946,QAMSRDDC,True,False
18955,0.6888182330170141,TIJLRKQW,False,False
18956,0.7398269983987806,VYDXRBQM,False,False
18958,-0.4949547585295886,ASWPSGDP,False,False
18959,0.2995818242380877,QELUWYXO,False,False
18960,1.302657527479961,HOFQHUOY,False,False
18961,1.4194763675868391,DICNARSP,False,False
18962,-0.4902413276209952,AALMXQZH,False,False
18964,1.9500460889723292,AUGLRGZG,False,False
18965,1.6331716085090908,DYAAKTVM,False,False
18966,0.006054568392312332,CCDDCJBY,False,False
18967,1.2953953522856456,LUEELCHF,True,False
18968,0.8409551664751862,BQSAPIGQ,False,False
18971,1.0397821346025018,DDNMURNN,False,False
18972,1.8309043444157431,VJLXZQXC,False,False
18974,1.1466709799428507,AXLURBFQ,False,False
18975,0.8103256830705292,AHLTCVSU,False,False
18976,0.1768326649785652,EOEXTJWF,False,False
18977,1.2323290149167403,HWDWKZFU,False,False
18979,1.8935341172905875,PCPMTRQO,False,False
18981,1.9657172539199956,AHKPGFLH,False,False
18982,1.0272733808759376,HUDTOVJQ,False,False
18983,2.183549421654103,BREAMJQG,False,False
18984,0.6644404901239305,EDAOAYEF,False,False
18986,1.0910225861502407,TCOKSQAJ,False,False
18988,1.4753583770413068,VICWBOXB,False,False
18989,1.2505266548796228,NGPZIVXP,False,False
18990,1.5192625185985582,LWIENWRK,False,False
18991,0.23314333430640974,EXRXJSNW,False,False
18992,1.0354045182533052,ZWOIFRYY,False,False
18994,2.0942127493293468,VFXIHEMQ,False,False
18995,0.15275555709759736,PJZXHOOO,False,False
18996,-0.23537053762655916,LBHCZGSE,False,False
18997,-0.4270735521130831,MJWMHPCX,False,True
18998,1.0877678850875354,MWSLFINJ,False,False
18999,1.5559848694386298,NDRQIEIK,False,False
19000,0.4498848479166524,ITRMNUTG,False,False
19003,2.952759796161005,XVCLIPDB,True,False
19006,2.079530759435741,FOODRTKD,False,False
19007,1.94783826633997,VSQUOQKB,False,False
19008,1.1354975448854343,EBOSBRFK,False,False
19010,1.184956338386551,OCJGALVD,False,False
19012,1.2064337341336508,PKHXOTKH,False,False
19013,-0.07013910513615729,VCHPIAKP,False,False
19014,2.9861971166227894,CDSBAIGY,True,False
19015,2.119935691934699,UJZORNID,False,False
19016,0.3938482430583059,EXXFOHVK,False,False
19017,0.7985414091515928,NHCSUDBL,False,False
19018,1.3045951236945958,UIBCCIIM,False,False
19019,1.8480854408511582,VOVUNZIS,False,False
19021,1.9612296302719925,TQWSADBJ,False,False
19022,0.4002043690625157,DENLGZAS,False,False
19023,1.3459455356777212,IEHBKCJH,False,False
19024,2.9575745352860947,HWWZMXYN,True,False
19026,-0.12938426872260522,PTISFXQL,False,False
19027,2.1531426608192765,BANEKSWW,True,False
19028,0.7066528263352376,DLTZQFHZ,False,False
19029,3.6934724249752007,HOOIYVVJ,True,False
19030,1.2906913835997915,IWFOTUCJ,False,False
19031,1.7983127441957172,DQWFOZZM,True,False
19033,1.1085914376364956,JSWPGKSM,False,False
19035,0.09129619818217184,AKSULAKM,False,False
19037,1.2581237432670616,PAZYWYGZ,False,False
19038,2.6086285223820287,DEBHPMAV,True,False
19042,1.7140518093115438,TWGWAELC,False,False
19043,0.6940187535704687,KJOITVMR,False,False
19044,1.911400889210937,SCWMCMXZ,False,False
19045,1.959442980758875,KZFBIRGP,False,False
19046,1.4990192001197458,YSELYHYH,False,False
19047,-0.4081418742071303,DFVLUWVN,False,False
19048,0.28360204700932945,ZNPYENDF,False,False
19049,1.3928563989993257,ZNFCGNTF,False,False
19050,1.6678036435373826,DEZRQXTE,False,False
19051,0.3530743975091075,LZKMIYZI,False,False
19054,1.1928111716760417,SVECIJBU,False,False
19055,1.589953443765251,KOJBYRJI,False,False
19056,1.6153352282671984,DZCGHHOK,False,False
19057,1.2549773941872755,NKSOVJSH,False,False
19058,1.099508399106102,XZMSBPMX,False,False
19059,-0.32334389950335996,EVUXMPXP,False,True
19060,2.658739939196484,DPWHQMXK,True,False
19061,1.2242500890512882,GGVQVNFM,False,False
19062,0.8568092121006967,JFMYFDMK,False,False
19064,1.2486529776581263,NEIVHFXU,False,False
19065,2.897555294651963,FUBTXZFU,True,False
19066,2.708061056503899,CKZOSKLL,True,False
19069,-0.5168191192420781,CBXWAMDN,False,False
19070,0.4167332845008227,KPKOHDKE,False,False
19071,1.0689822345792637,HXNZVSSC,False,False
19072,1.724317285066101,DCAPGAJD,False,False
19073,1.7340594486556111,JHKIDFDJ,False,False
19075,0.9592575754819146,UUSXWWYV,False,False
19076,0.20891667359505692,OKGOTOMZ,False,False
19077,1.946310053109192,FCBBFNDQ,False,False
19078,0.6272295918813762,HBKFDPUZ,False,False
19079,1.7333589017333877,QHMCJALR,False,False
19080,0.4229467933594471,BPOXZNRA,False,False
19081,1.4360579354167382,GVABFTOC,False,False
19082,1.2182930174618392,TKEODSLY,False,False
19083,1.9148553889832511,ARVLMUBK,False,False
19084,-0.07732146678899776,KTBAFTCK,False,False
19085,0.2651872282470173,JAFIZKZW,False,False
19086,0.13838543540000006,HQBUMKTJ,False,False
19087,1.4362799960098005,YJAAKGDS,False,False
19088,1.0857450951776086,APKVYEFU,False,False
19090,1.4695734141956185,ULCKSTGK,False,False
19091,1.6915215113608608,ASEPXJYT,False,False
19093,-1.163422822565551,KLVZNCBI,False,False
19094,1.505822036034547,BSUVWMBS,False,False
19095,0.9827539894884252,ABOZLAOE,False,False
19097,2.85894751298639,DZFZHDZK,True,False
19099,1.4362610148017416,NHIZECKK,False,False
19100,3.051554545469564,VWXLMPCJ,False,False
19101,-0.8059311461440138,ARQCZQDV,False,True
19102,-0.2503602340613753,JWCFXTJT,False,False
19103,0.8364392345057476,OKVNKYEA,False,False
19104,1.51820308438236,ETCGBSWV,False,False
19105,-1.052782719593499,BNKSGDEQ,False,False
19107,1.2714566524454156,FRVYJMMC,False,False
19108,1.7563167500246228,OXNPKDVE,False,False
19112,1.5049561169686931,KUUUOTHB,False,False
19113,1.1186663671997108,QXEGMTJL,False,False
19114,0.998184665263682,KKISCWOR,False,False
19115,-0.07297853327151538,JNSVIXRI,False,False
19116,0.9830022202702446,IAFOOIUV,False,False
19117,2.7752278453653627,JSCDDERY,True,False
19118,-0.6665175032789761,FTWJKFKD,False,True
19119,0.4293337516542644,NFOETICH,False,False
19120,0.7455372379134577,FTILSDLP,False,False
19121,1.866948979484219,TEFEIBEG,False,False
19122,0.4883837218576663,HPKSKJYJ,False,False
19123,1.0098934711908103,SOCUKIIJ,False,False
19124,1.4652533774612797,CXSPVOSK,False,False
19125,1.7844696151841375,NRYNQVOL,False,False
19126,0.9894618341148832,LSLSXANJ,False,False
19127,2.7160135852103817,NONQBRFQ,True,False
19128,2.880417264061109,MICBKBYF,True,False
19129,1.3729970753422889,HLFJKPCO,False,False
19130,-0.4844422925805534,PAWHIUWF,False,False
19131,0.011976778479334982,HMTOBCSN,False,False
19132,1.821950173930828,IHSUWWRB,False,False
19133,1.6471717757023474,BJKAKWKU,False,False
19134,0.06348553155679704,MREPNKRT,False,False
19135,1.4096984359807965,XECMAMYE,False,False
19136,-0.3547458830757053,PZKSIWVB,False,False
19137,-0.6731350595637977,AWHGSEUB,False,False
19139,2.976899798698378,GZFTWSID,True,False
19140,0.06441379598791075,EVOJLKNL,False,False
19141,1.6444540936032603,SCNFLXAN,False,False
19142,1.0250686420410005,JHGKXRBI,False,False
19143,-0.15995833495758482,ICNWQYPX,False,False
19144,1.4168320482145709,GDMHMIVW,False,False
19145,0.9347683182986772,BWNTQAGH,False,False
19146,2.377718099334857,KLOKFKWH,True,False
19147,0.17365486567339228,FLZQEGBL,False,False
19148,0.3020119006575823,EJPFMEUT,False,False
19149,0.4670110930312257,LGTOVQEA,False,False
19150,1.6294480982735189,MKSNURAP,False,False
19152,2.488540745070001,IAYNTJAS,True,False
19153,-0.6851162146259433,VYNSMHAG,False,True
19154,-2.1163416664398333,NPLJIVMU,False,False
19155,1.2611144133249186,BGCFHKYJ,False,False
19156,2.2155406020513992,SRNNKOJV,False,False
19157,1.5988617823670437,CCIGYGQG,False,False
19158,0.90726082192469,IBMTOCNI,False,False
19159,2.2374850067812795,NVSCQXJT,True,False
19161,-0.823325351306615,AIWHZCPI,False,True
19162,1.5128447013825437,WABLALFM,False,False
19164,0.5723307436195684,DHYQIMSN,False,False
19167,0.21174218215797455,QHXULFTR,False,False
19168,1.169424096243621,IELOFIRR,False,False
19169,1.3025958023404256,CPJYPBET,False,False
19170,-1.1274134239583355,TZYRDDRB,False,False
19172,-0.2960397104709355,OERFCJLB,False,True
19173,1.7079698594958814,WKPJSVRG,False,False
19175,0.9754671837429908,QUTFZLDE,False,False
19178,0.007419964875850837,TTEVRUQQ,False,False
19179,-0.09334961622930173,FYGBLRON,False,False
19183,0.2794260598068945,IQJZTFME,False,False
19184,0.9297222300726062,EEEAEEJB,False,False
19185,1.6114969238740755,UDTRVAXB,False,False
19187,3.042625884431041,SQEFSKZW,True,False
19188,2.5366438748805136,AWBINMLA,True,False
19191,1.2145982890072498,SSYRUPBY,False,False
19193,-0.048646569353163034,DCSFRQYK,False,False
19194,1.893097592106824,MVPYDUSF,False,False
19195,1.1877112712660742,SJEAAPFJ,False,False
19197,0.819877587635697,QQHKNOLJ,False,False
19198,-0.09176375786258784,EVDGXNZB,False,False
19199,-0.27992207022218296,GCFYDOQL,False,False
19201,-0.08447906210614864,JVBYYSST,False,False
19202,1.589572395622059,CFWQMCNF,False,False
19203,-1.2165517449931895,XAXGDEWG,False,True
19204,2.212633184186941,ERCJVBSV,False,False
19205,1.549685999930433,NZJGXGYB,False,False
19206,-2.6014025244515024,AKRDSUZI,False,True
19207,1.446940458633847,JTQCBYXU,False,False
19208,1.5573611480842042,VQDQPHCZ,False,False
19209,1.1650343786724808,PAYZERJO,False,False
19210,1.435755280430866,ZTACXMYA,False,False
19213,-1.6430619984382775,XEUEFGAQ,False,False
19215,0.2575806779160781,JTGJSEKA,False,False
19216,0.9501933764244836,RSWBZRMR,False,False
19217,1.7260765313003883,ZMTZUXRX,False,False
19220,1.0519389587301515,WLQFWRNZ,False,False
19221,1.490285129353795,AKWBEYXS,False,False
19222,1.9730171421349727,HWZGMOGV,False,False
19223,0.3421577914566156,AHYGXMXL,False,False
19224,0.4706804885428788,BDRSZUFQ,False,False
19225,1.3604517810742398,STUNSNWU,False,False
19226,1.6886367706512044,CLOTZXQX,False,False
19227,-0.014149493398053712,MOLHJHKA,False,False
19228,0.9037074322525008,AILYGNPS,False,False
19229,0.35964315626003684,CSQYHZMY,False,False
19230,1.6574469206732414,LVQVNPCL,False,False
19231,0.7161360588938828,IOJYAXDP,False,False
19233,1.4409394433535638,HXERTXGV,False,False
19234,2.7414522482100434,GRNLFBRD,True,False
19237,-0.14332956414816025,HTNEUNBS,False,False
19238,-0.354763362466781,IXMRLMFE,False,False
19239,2.8137194875919738,ADGVLQPC,True,False
19240,-0.7508374491744203,GWPFFBPJ,False,True
19241,-0.2958472173637205,PFUVFBYK,False,False
19243,1.521336680268904,ERSKGIDY,False,False
19244,1.0668075919580295,EXYQHENK,False,False
19245,1.354354849928057,UZRCDYKO,False,False
19246,0.9283980315546236,LSLFHILK,False,False
19248,1.3133045541470647,DIDOQRBT,False,False
19249,1.8464962729648795,PSTGTHGY,False,False
19250,-0.038795388533730435,BOVVDBML,False,False
19251,1.1285730392782318,AQLGCAVX,False,False
19252,0.682806770827467,HLROYRAM,False,False
19253,0.8385572815491993,NXWEWTYB,False,False
19254,1.3680929943329472,LCMUMBTV,False,False
19255,1.3090620975967622,ICRVHSMN,False,False
19258,0.4448682853548725,UKHKBPYS,False,False
19259,2.0536488580389665,EJYAWIUW,False,False
19260,-0.03514654198085032,JJXMWESZ,False,False
19261,3.2409332563411213,RWAYZNLK,False,False
19263,0.8977792121907293,FXUXAWVZ,False,False
19264,0.3568372117915475,HIVFEARR,False,False
19265,1.0257002013589287,JRZCKQWE,False,False
19267,-0.0596369546775668,RCKVQFKA,False,False
19268,0.06719221588385205,ERSPLGZF,False,False
19269,1.3900850593712422,OXQTHIKT,False,False
19270,2.2771775643858865,WERYUUWD,False,False
19271,-1.1952122264973268,XVOOTGTE,False,True
19272,1.361933464437902,KRRFBGCI,False,False
19273,-0.13390438783090094,BBHZAKUL,False,False
19274,0.19868660655458625,QXCUNYXP,False,False
19275,2.846966496393846,JKIEGQWS,True,False
19276,1.6591279461901849,WAMZXCST,False,False
19277,2.6571554336782066,TJVOMDQN,True,False
19278,-2.214325093596172,GFYWFPMS,False,True
19280,0.9331784611432964,FIELDQMI,False,False
19282,0.6313769339274,XHNDBJQM,False,False
19283,1.6189796914005905,BYCBYAMU,False,False
19284,1.8527807187323468,JPZQQBMN,False,False
19285,0.8849199533538346,RXIBYTBN,False,False
19286,0.9997877819676106,MQIKPUSH,False,False
19287,1.252440960551965,GRPVWTQY,False,False
19288,0.9206473206295832,LJZFKQQD,False,False
19289,2.688686184038497,LMBKQSQV,True,False
19291,-0.7170748704514667,QPHAEHPP,False,True
19293,-2.1290077720479554,JTCQNIIR,False,True
19294,2.021157557745417,TGZTKCOF,False,False
19296,2.687202417653498,WVJUPZQC,True,False
19297,1.1986936449773622,URYMEJFD,False,False
19298,1.0257925722581662,QUFKAJHC,False,False
19299,1.65825954701985,OWNYVQWB,False,False
19300,0.9915408417803238,SXYASHYG,False,False
19301,1.021745422526651,ZYSPKFBJ,False,False
19303,1.1703265010975905,VHDCCPMR,False,False
19305,1.266388550114066,FRDLFVCH,False,False
19306,0.18790560647711674,PTGNVAJR,False,False
19307,1.4403956935629767,RLQSVFHH,False,False
19309,0.8664021373957813,CWBFJGFW,False,False
19310,-1.404454563550843,AZMDFWYD,False,True
19311,1.7035721024873292,MYJHMCJF,True,False
19313,1.832997261174771,QHWLDSLT,False,False
19314,2.30276811901973,LKUTGEMN,True,False
19316,-0.9870645781894416,NBGFBZTJ,False,True
19317,-1.0810095291194757,NYUQTAWX,False,False
19318,1.3680697301343925,BRXRABVQ,False,False
19319,1.1767060658369894,GBJLNTMN,False,False
19320,0.5410717201679192,RYDULCGZ,False,False
19322,1.1444822384481244,EGFIIIEQ,False,False
19323,1.4823925204808894,KEOUXUCD,False,False
19328,1.61722046965478,HMMPCPHO,False,False
19329,1.4663875024566808,YSJYLZYO,False,False
19330,1.0839614387247334,CBTFIMXW,False,False
19331,1.2386948464653946,HYNXCFJJ,False,False
19333,1.2618477182706562,ATMQOCXX,False,False
19334,1.5913552824030452,VMOYHBRX,False,False
19335,1.3331697012941213,LETIKJIZ,False,False
19336,2.9479790537059265,EDAUKRWJ,False,False
19337,2.7540685954156965,TQIXQGLE,True,False
19338,0.6987560605191092,DFLCNOQO,False,False
19341,0.9549795000438024,QOJJSNAZ,False,False
19343,2.9010704769528886,MYCLFQZQ,False,False
19344,0.15086963746322812,BLAPETEI,False,False
19345,1.5965964608749523,IOCYFTAM,False,False
19347,1.2302785204422242,EICXUTMI,False,False
19348,0.4686832890689425,MQBTPKGY,False,False
19351,0.9073844681175977,LFWVRUIU,False,False
19352,1.079945107192137,MWJEBJKQ,False,False
19355,2.140810791979064,BWIIXILA,False,False
19356,0.18682643105441765,GJUMACTE,False,False
19358,2.0427427963458995,YQGIIOIF,False,False
19359,-1.5275579602920213,FDZTNMVY,False,True
19360,0.16918124386649636,ZKIUHVDA,False,False
19361,1.8756376957776235,DPOMVRAN,False,False
19362,1.19515115962535,XSPXLIOR,False,False
19363,0.3984212850609701,MDKEXVVP,False,False
19364,1.5101850454100036,ZSHRDYAG,False,False
19367,1.7316180470528761,JKILDIOB,False,False
19368,0.038214309415919516,CBXRTRFC,False,False
19369,0.9749054270951808,YPEHZRNU,False,False
19370,1.473095156773586,AVTLKPCG,False,False
19371,1.8844961751201823,RJNJVTDM,False,False
19372,2.5938326478961593,HXOSESWC,True,False
19373,1.3709483676102123,HYUUVZYA,False,False
19374,1.4248699782010417,OWHOSWFE,False,False
19375,0.012155783044124568,FUWQCDOJ,False,False
19376,1.5371806665783485,VHLISWPT,False,False
19378,-0.726430822751822,NLGFKCXN,False,False
19380,2.129458704318037,ABYOQMKX,False,False
19382,2.352094638182523,KVTSDNGQ,True,False
19383,1.5992031614452036,PWIMMJZH,False,False
19384,1.1223167039760364,BJHEYLUB,False,False
19385,2.9956613231471976,BWTQDYXC,True,False
19387,1.752555700838326,LWKQNHFG,False,False
19388,1.06642232833499,OERCALYZ,False,False
19389,0.027876402247888118,ANVTTLMM,False,False
19390,0.8157443722089206,JDUBPKQY,False,False
19391,1.245465285199697,FBDMKDQE,False,False
19393,1.1219338680982147,DDDXRGFH,False,False
19394,0.9785855917442658,UZNDBWRV,False,False
19396,1.1192983430051744,ECJIMWXZ,False,False
19397,3.4670056296632907,TWQLPVKJ,False,False
19398,2.3575756798474297,CRRZXHFC,False,False
19399,-0.6223108171203182,HBRSCMON,False,True
19400,0.8966832634235891,CEAYRXFI,False,False
19403,1.33469461156103,KSMSBFQF,False,False
19404,3.4673432366525523,OCBEICDA,True,False
19405,2.4978029747749666,GXPATPJA,True,False
19406,0.8814015643557966,LQHGTIXZ,False,False
19407,0.8796214830932207,VBOINAHH,False,False
19409,1.4851930687320631,IVLPYNWW,False,False
19410,0.0836216741537954,LHLUPBUO,False,False
19411,0.9204672851589056,EHJHLHUR,False,False
19412,0.9378659960319268,QSRCBMTF,False,False
19414,1.9571660316006727,CKBCBHRN,False,False
19416,-2.739727372746168,VNNPGMKN,False,True
19418,1.3097080607985627,JFGIMSUO,False,False
19419,1.2645504676102894,OHDLCLOO,False,False
19420,-0.1270823225121216,QXYINMAH,False,False
19421,-0.0534287036738188,TYLYROBU,False,False
19422,-0.16952189291165487,JQVUWZUA,False,False
19423,1.5630815923811836,DZUQLIYC,False,False
19428,1.2122814704364908,JJNSJKGQ,False,False
19429,-0.9795395888562608,BJQZTSTL,False,True
19430,0.08190117242099881,JRKKCDRY,False,False
19431,0.8086563460101006,VIVNFAHS,False,False
19432,-0.7331181385797849,ZIZGDERN,False,False
19433,1.8979766766560624,BGPNWEVY,False,False
19434,1.5094662230704916,LXCUAYJO,False,False
19435,-1.172597055283103,BBZZDVXO,False,False
19436,2.501253677164345,CLFOLPVF,True,False
19438,3.6069360193952535,MXGRQSJT,True,False
19439,0.9394802501829278,TPHKPYOA,False,False
19441,1.6317987026557428,RXIYXRCA,False,False
19443,1.5374399569037092,BHMZUHBH,False,False
19444,-0.0008818735541298307,BIJFGBRI,False,False
19445,2.271273184626104,REDRIFQT,True,False
19447,1.4792232120737745,EWLSPFCT,False,False
19448,1.7996198791423828,IAXSMGRA,False,False
19449,1.9347686775118569,ELRHVCEI,False,False
19453,0.11190449820348558,RZHNMERW,False,False
19454,2.0194595700037365,KYZTDFTH,False,False
19456,-0.33285904906329433,TNYWLFOR,False,False
19457,2.7344587942111778,AZGRRUEI,True,False
19458,0.7005175176385499,TQOGBMTC,False,False
19459,1.7368289944393034,DYQWCHCU,False,False
19460,2.4464408781875178,FQJHGMLY,True,False
19462,0.8160600038975896,GPUQBZYN,False,False
19463,1.6413323378181444,FLEEHOIV,False,False
19464,0.8088475931994368,WXONDQYW,False,False
19465,3.0143063554953433,NNXYDQLZ,False,False
19467,2.4490832291861846,CFZUGAJS,True,False
19468,-0.11841704831619948,OKXGJVNT,False,False
19469,2.711949439341495,MTBVTNLN,True,False
19470,1.0785753118204533,SRXZDSKJ,False,False
19471,2.037574840888837,PICBUVUD,True,False
19473,1.6865879071829832,FAHUXHQI,False,False
19474,1.057728520837684,OQQROBWE,False,False
19475,0.31471990619319395,CDAOMFZW,False,False
19476,1.3584929799890395,LKIQNEVW,False,False
19477,2.52762599161064,ODEIBHGX,True,False
19478,0.7899736089464318,JNTVVHPZ,False,False
19479,1.1329052802037904,PZVYDCDM,False,False
19482,2.2627611242676555,UVCIRPPO,False,False
19483,1.2110801809069522,VIFCHPIA,False,False
19484,-1.2173296276200771,RNMXLPKM,False,True
19485,-0.21141331118325368,RMQPPGSB,False,False
19486,1.1776198639015147,YRVZBLEN,False,False
19487,0.4218264167164573,BQCGDLFA,False,False
19488,2.2107607763949417,CTZTMXCN,False,False
19489,1.6574764165103877,NQQHRMNZ,False,False
19490,0.1708826509486938,TKSVQSOZ,False,False
19491,1.5830165251414696,PGIHVDEJ,False,False
19493,-0.4344616884115564,IBQBWGTZ,False,True
19494,2.932818212519295,XEWVCFWI,True,False
19495,1.4461303345167251,EPJBPQMO,True,False
19496,-0.5239695629075785,CNXPPERF,False,False
19497,0.129731633392693,FRZPZLNL,False,False
19498,0.8152723110931928,PNISKAZO,False,False
